fish_id,species,common_name,waterbody_name,kingdom,phylum,class,order,family,genus,status,feeding_type,temp_max,weight_max,length_max,temp_pref_min,temp_pref_max,temp_range,fecundity_mean,fecundity_min,fecundity_max,trophic_lvl_estimate,trophic_lvl,wb_ph_min,wb_ph_max,wb_salinity_min,wb_salinity_max,wb_do_min,wb_do_max,wb_bod_min,wb_bod_max,wb_turbidity_min,wb_turbidity_max,wb_temp_min,wb_temp_max
F0617,Ballerus sapa,White-eye bream,"Dniester Estuary, Ukraine",Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Ballerus,Established,Insectivore,,,25,10,25,15,,,100000.0,2.9,,7.5,7.5,1.0,2.0,6.9,6.9,,,,,8.0,22.0
F0617,Ballerus sapa,White-eye bream,"Lake Razelm, Romania",Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Ballerus,Established,Insectivore,,,25,10,25,15,,,100000.0,2.9,,7.8,7.8,1.5,1.5,6.5,7.2,,,,,10.0,24.0
F0618,Barbatula barbatula,Stone loach,"Lake Constance, Germany",Animalia,Chordata,Actinopterygii,Cypriniformes,Nemacheilidae,Barbatula,Established,Carnivore,,,11,,18,,,400.0,,,3.45,7.2,7.7,0.2,0.2,6.8,7.2,,,,,14.0,18.0
F0618,Barbatula barbatula,Stone loach,"Lake Geneva, Switzerland",Animalia,Chordata,Actinopterygii,Cypriniformes,Nemacheilidae,Barbatula,Established,Carnivore,,,11,,18,,,400.0,,,3.45,7.0,7.5,0.2,0.2,6.9,6.9,,,,,14.0,18.0
F0618,Barbatula barbatula,Stone loach,"Lake Balaton, Hungary",Animalia,Chordata,Actinopterygii,Cypriniformes,Nemacheilidae,Barbatula,Established,Carnivore,,,11,,18,,,400.0,,,3.45,7.3,7.3,0.2,0.2,6.8,6.8,,,,,14.0,18.0
F0618,Barbatula barbatula,Stone loach,"Lake Peipus, Estonia",Animalia,Chordata,Actinopterygii,Cypriniformes,Nemacheilidae,Barbatula,Established,Carnivore,,,11,,18,,,400.0,,,3.45,7.4,7.4,0.2,0.2,6.8,6.8,,,,,14.0,18.0
F0618,Barbatula barbatula,Stone loach,"Lake Onega, Russia",Animalia,Chordata,Actinopterygii,Cypriniformes,Nemacheilidae,Barbatula,Established,Carnivore,,,11,,18,,,400.0,,,3.45,7.2,7.2,0.2,0.2,6.9,6.9,,,,,14.0,18.0
F0619,Barbodes binotatus,Spotted barb,"Lake Toba, Indonesia",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbodes,Established,Omnivore,,,11.25,24,26,2,,,,,2.69,6.5,7.2,0.2,0.2,6.8,7.2,,,,,22.0,26.0
F0619,Barbodes binotatus,Spotted barb,"Lake Batur, Indonesia",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbodes,Established,Omnivore,,,11.25,24,26,2,,,,,2.69,6.8,7.5,0.2,0.2,6.9,6.9,,,,,22.0,26.0
F0619,Barbodes binotatus,Spotted barb,"Laguna de Bay, Philippines",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbodes,Established,Omnivore,,,11.25,24,26,2,,,,,2.69,6.5,7.5,0.3,0.3,6.5,7.0,2.5,3.5,10.0,25.0,26.0,30.0
F0619,Barbodes binotatus,Spotted barb,"Tonle Sap Lake, Cambodia",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbodes,Established,Omnivore,,,11.25,24,26,2,,,,,2.69,6.4,7.2,0.2,0.2,6.8,7.1,,,,,26.0,30.0
F0620,Barbodes lateristriga,Spanner barb,"Lake Batur, Indonesia",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbodes,Reported,Omnivore,,,18.6,25,28,3,,,,,3.01,6.0,6.5,0.2,0.2,6.8,7.2,,,,,25.0,28.0
F0620,Barbodes lateristriga,Spanner barb,"Sungai Sedim, Malaysia",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbodes,Established,Omnivore,,,18.6,25,28,3,,,,,3.01,6.2,6.5,0.2,0.2,6.9,6.9,,,,,25.0,28.0
F0620,Barbodes lateristriga,Spanner barb,"Gunung Leuser Streams, Indonesia",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbodes,Established,Omnivore,,,18.6,25,28,3,,,,,3.01,6.0,6.4,0.2,0.2,6.8,6.8,,,,,25.0,28.0
F0620,Barbodes lateristriga,Spanner barb,"Taman Negara Tributaries, Malaysia",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbodes,Established,Omnivore,,,18.6,25,28,3,,,,,3.01,6.0,6.5,0.2,0.2,6.8,7.1,,,,,25.0,28.0
F0621,Barbus cyclolepis,Round-scaled barbell,"Lake Vistonida, Greece",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,Established,Omnivore,6.5,,22.4,,,,9672,624.0,18720.0,,3.03,7.8,7.8,0.5,0.5,6.8,7.2,2.5,3.5,10.0,20.0,14.0,22.0
F0621,Barbus cyclolepis,Round-scaled barbell,"Lake Tundzha (Tundzha River), Bulgaria",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,Established,Omnivore,6.5,,22.4,,,,9672,624.0,18720.0,,3.03,7.6,7.6,0.3,0.3,6.9,6.9,,,,,12.0,20.0
F0621,Barbus cyclolepis,Round-scaled barbell,"Lake Sakarya (Sakarya River), Turkey",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,Established,Omnivore,6.5,,22.4,,,,9672,624.0,18720.0,,3.03,7.5,7.5,0.4,0.4,6.8,6.8,,,,,12.0,22.0
F0621,Barbus cyclolepis,Round-scaled barbell,"Lake Arda (Arda River), Bulgaria",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,Established,Omnivore,6.5,,22.4,,,,9672,624.0,18720.0,,3.03,7.4,7.4,0.3,0.3,6.8,6.8,,,,,12.0,20.0
F0622,Barbus meridionalis,Mediterranean barbel,"Llobregat River, Spain",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,Reported,predator,,,26.15,5,25,20,13519.5,669.0,26370.0,,2.93,7.5,7.5,0.2,0.2,6.8,7.2,,,,,14.0,22.0
F0622,Barbus meridionalis,Mediterranean barbel,"Var River, France",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,Reported,predator,,,26.15,5,25,20,13519.5,669.0,26370.0,,2.93,7.6,7.6,0.2,0.2,6.9,6.9,,,,,14.0,22.0
F0622,Barbus meridionalis,Mediterranean barbel,"Rhône River (Lyon stretch), France",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,Reported,predator,,,26.15,5,25,20,13519.5,669.0,26370.0,,2.93,7.4,7.4,0.2,0.2,6.8,6.8,,,,,14.0,22.0
F0622,Barbus meridionalis,Mediterranean barbel,"Garonne Basin (Ariège), France",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,Reported,predator,,,26.15,5,25,20,13519.5,669.0,26370.0,,2.93,7.3,7.3,0.2,0.2,6.8,6.8,,,,,14.0,22.0
F0623,Barbus peloponnesius,Peloponnese Barbel,"Lake Pamvotida, Greece",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,Established,Insectivore,,,26,,,,,,,3.1,7.6,0.2,0.2,6.8,7.2,,,,,14.0,22.0,,
F0623,Barbus peloponnesius,Peloponnese Barbel,"Lake Trichonida, Greece",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,Established,Insectivore,,,26,,,,,,,3.1,7.5,0.2,0.2,6.9,6.9,,,,,14.0,22.0,,
F0623,Barbus peloponnesius,Peloponnese Barbel,"Kalamas River Basin, Greece",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,Established,Insectivore,,,26,,,,,,,3.1,7.4,0.2,0.2,6.8,6.8,,,,,14.0,22.0,,
F0623,Barbus peloponnesius,Peloponnese Barbel,"Pamissos River, Greece",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,Established,Insectivore,,,26,,,,,,,3.1,7.5,0.2,0.2,6.8,7.1,,,,,14.0,22.0,,
F0624,Betta bellica,Slim betta,"North Selangor Peat Swamp, Malaysia",Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,Established,Carnivore,,,,24,30,6,,,,,3.2,6.5,7.5,0.1,0.1,6.8,7.2,,,,,27.0,29.0
F0624,Betta bellica,Slim betta,"Ayer Hitam Wetlands, Malaysia",Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,Established,Carnivore,,,,24,30,6,,,,,3.2,6.5,7.5,0.1,0.1,6.8,7.2,,,,,27.0,29.0
F0624,Betta bellica,Slim betta,"Rio Ozama, Dominican Republic",Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,Established,Carnivore,,,,24,30,6,,,,,3.2,6.8,6.8,0.2,0.2,6.5,7.0,,,,,27.0,30.0
F0624,Betta bellica,Slim betta,"Khiri Khan Streams, Thailand",Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,Established,Carnivore,,,,24,30,6,,,,,3.2,,,,,,,,,,,,
F0624,Betta bellica,Slim betta,"Sumatra Peat Swamps, Indonesia",Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,Established,Carnivore,,,,24,30,6,,,,,3.2,6.5,7.2,0.1,0.1,6.8,7.2,,,,,27.0,29.0
F0625,Betta coccina,Wine Red Betta,"Jambi Peat Swamps, Indonesia",Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,Reported,Carnivore,,,,24,27,3,,,,3.2,,4.0,6.0,0.1,0.1,6.5,7.0,,,,,24.0,27.0
F0625,Betta coccina,Wine Red Betta,"North Selangor Peat Swamp, Malaysia",Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,Reported,Carnivore,,,,24,27,3,,,,3.2,,4.5,6.0,0.1,0.1,6.5,7.0,,,,,24.0,28.0
F0625,Betta coccina,Wine Red Betta,"Ayer Hitam Wetlands, Malaysia",Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,Reported,Carnivore,,,,24,27,3,,,,3.2,,4.5,6.0,0.1,0.1,6.5,7.0,,,,,24.0,28.0
F0626,Betta pugnax,Penang betta,"North Selangor Peat Swamp, Malaysia",Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,Established,Carnivore,,,,24,28,4,,,,3.3,,5.9,6.5,0.1,0.1,6.5,7.0,,,,,22.0,26.0
F0626,Betta pugnax,Penang betta,"Ayer Hitam Wetlands, Malaysia",Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,Established,Carnivore,,,,24,28,4,,,,3.3,,5.9,6.5,0.1,0.1,6.5,7.0,,,,,22.0,26.0
F0626,Betta pugnax,Penang betta,"Sungai Sedili Basin, Malaysia",Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,Established,Carnivore,,,,24,28,4,,,,3.3,,5.9,6.5,0.1,0.1,6.5,7.0,,,,,22.0,26.0
F0626,Betta pugnax,Penang betta,"Rio Ozama, Dominican Republic",Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,Established,Carnivore,,,,24,28,4,,,,3.3,,6.2,6.2,0.2,0.2,6.5,7.0,,,,,24.0,28.0
F0627,Boraras maculatus,Dwarf rasbora,"Jambi Peat Swamps, Indonesia",Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Boraras,Reported,predator,,,,24,26,2,,,50.0,,3.29,4.0,6.0,0.1,0.1,6.5,7.0,,,,,24.0,27.0
F0627,Boraras maculatus,Dwarf rasbora,"North Selangor Peat Swamp, Malaysia",Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Boraras,Reported,predator,,,,24,26,2,,,50.0,,3.29,4.5,6.0,0.1,0.1,6.5,7.0,,,,,24.0,27.0
F0627,Boraras maculatus,Dwarf rasbora,"Ayer Hitam Wetlands, Malaysia",Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Boraras,Reported,predator,,,,24,26,2,,,50.0,,3.29,4.5,6.0,0.1,0.1,6.5,7.0,,,,,24.0,27.0
F0628,Botia lohachata,Reticulate loach,"Chalan Beel, Bangladesh",Animalia,Chordata,Actinopterygii,Cypriniformes,Botiidae,Botia,Reported,Carnivore,,,10,24,30,6,,,,3.2,,6.8,7.5,0.2,0.2,6.8,7.2,,,,,24.0,30.0
F0628,Botia lohachata,Reticulate loach,"Atrai River, Bangladesh",Animalia,Chordata,Actinopterygii,Cypriniformes,Botiidae,Botia,Reported,Carnivore,,,10,24,30,6,,,,3.2,,6.5,7.2,0.2,0.2,6.8,7.2,,,,,24.0,30.0
F0628,Botia lohachata,Reticulate loach,"Ganga Drainage, India",Animalia,Chordata,Actinopterygii,Cypriniformes,Botiidae,Botia,Reported,Carnivore,,,10,24,30,6,,,,3.2,,6.5,7.5,0.2,0.2,6.8,7.2,,,,,24.0,30.0
F0628,Botia lohachata,Reticulate loach,"Indus River System, Pakistan",Animalia,Chordata,Actinopterygii,Cypriniformes,Botiidae,Botia,Reported,Carnivore,,,10,24,30,6,,,,3.2,,6.5,7.5,0.2,0.2,6.8,7.2,,,,,24.0,30.0
F0629,Brevibora dorsiocellata,Eyespot rasbora,"Tasek Bera, Malaysia",Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Brevibora,Reported,predator,,,,20,25,5,,,,,3.24,4.0,6.0,0.1,0.1,6.5,7.0,,,,,20.0,25.0
F0629,Brevibora dorsiocellata,Eyespot rasbora,"Muar River, Malaysia",Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Brevibora,Reported,predator,,,,20,25,5,,,,,3.24,5.0,6.5,0.1,0.1,6.5,7.0,,,,,20.0,25.0
F0629,Brevibora dorsiocellata,Eyespot rasbora,"Lalah River, Sumatra, Indonesia",Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Brevibora,Reported,predator,,,,20,25,5,,,,,3.24,4.5,6.0,0.1,0.1,6.5,7.0,,,,,20.0,25.0
F0630,Butis koilomatodon,Mud sleeper,"Rio Caeté Estuary, Brazil",Animalia,Chordata,Actinopterygii,Gobiiformes,Butidae,Butis,Invasive,Carnivore,,,,,,,,,,,4.01,7.2,7.2,3.8,37.3,6.5,7.2,,,,,26.0,37.0
F0630,Butis koilomatodon,Mud sleeper,"São Sebastião Channel, Brazil",Animalia,Chordata,Actinopterygii,Gobiiformes,Butidae,Butis,Invasive,Carnivore,,,,,,,,,,,4.01,7.2,7.2,3.8,37.3,6.5,7.2,,,,,26.0,37.0
F0630,Butis koilomatodon,Mud sleeper,"Caño Pedernales, Venezuela",Animalia,Chordata,Actinopterygii,Gobiiformes,Butidae,Butis,Invasive,Carnivore,,,,,,,,,,,4.01,7.2,7.2,3.8,37.3,6.5,7.2,,,,,26.0,37.0
F0630,Butis koilomatodon,Mud sleeper,"Miraflores Locks, Panama Canal",Animalia,Chordata,Actinopterygii,Gobiiformes,Butidae,Butis,Invasive,Carnivore,,,,,,,,,,,4.01,7.2,7.2,3.8,37.3,6.5,7.2,,,,,26.0,37.0
F0630,Butis koilomatodon,Mud sleeper,"Port Harcourt Estuary, Nigeria",Animalia,Chordata,Actinopterygii,Gobiiformes,Butidae,Butis,Invasive,Carnivore,,,,,,,,,,,4.01,7.2,7.2,3.8,37.3,6.5,7.2,,,,,26.0,37.0
F0631,Capoeta capoeta,Seven khramulya,"Makoo Dam Lake, Iran",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Capoeta,Failed,grazer,5.666667,,,10,22,12,19806.5,3754.0,35859.0,,2,7.2,7.2,0.3,0.3,6.8,7.2,,,,,10.0,22.0
F0631,Capoeta capoeta,Seven khramulya,"Lake Urmia Tributaries, Iran",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Capoeta,Failed,grazer,5.666667,,,10,22,12,19806.5,3754.0,35859.0,,2,7.4,7.4,0.4,0.4,6.8,6.8,,,,,10.0,22.0
F0631,Capoeta capoeta,Seven khramulya,"Aras River Basin, Armenia",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Capoeta,Failed,grazer,5.666667,,,10,22,12,19806.5,3754.0,35859.0,,2,7.3,7.3,0.3,0.3,6.9,6.9,,,,,10.0,22.0
F0631,Capoeta capoeta,Seven khramulya,"Kura River Basin, Georgia",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Capoeta,Failed,grazer,5.666667,,,10,22,12,19806.5,3754.0,35859.0,,2,7.2,7.2,0.3,0.3,6.8,6.8,,,,,10.0,22.0
F0632,Capoeta tinca,Anatolian khramulya,"Devrez River, Türkiye",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Capoeta,Failed,Herbivore,,,,,,,15421.5,1723.0,44008.0,2.5,,7.2,7.2,0.2,0.2,6.8,7.2,,,,,12.0,22.0
F0632,Capoeta tinca,Anatolian khramulya,"Lake Egirdir, Turkey",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Capoeta,Failed,Herbivore,,,,,,,15421.5,1723.0,44008.0,2.5,,7.5,7.5,0.2,0.2,6.9,6.9,,,,,12.0,22.0
F0632,Capoeta tinca,Anatolian khramulya,"Lake Beysehir, Turkey",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Capoeta,Failed,Herbivore,,,,,,,15421.5,1723.0,44008.0,2.5,,7.4,7.4,0.2,0.2,6.8,6.8,,,,,12.0,22.0
F0632,Capoeta tinca,Anatolian khramulya,"Kizilirmak River, Turkey",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Capoeta,Failed,Herbivore,,,,,,,15421.5,1723.0,44008.0,2.5,,7.3,7.3,0.2,0.2,6.8,6.8,,,,,12.0,22.0
F0633,Chelon labrosus,Thicklip grey mullet,"Étang de Berre, France",Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Chelon,Failed,browser,18.5,,57.5,,,,,,,,2.59,7.8,7.8,15.0,30.0,6.5,7.2,2.5,4.0,10.0,25.0,10.0,24.0
F0633,Chelon labrosus,Thicklip grey mullet,"Lago di Lesina, Italy",Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Chelon,Failed,browser,18.5,,57.5,,,,,,,,2.59,7.5,7.5,20.0,35.0,6.8,7.2,,,,,12.0,26.0
F0633,Chelon labrosus,Thicklip grey mullet,"Ria Formosa Lagoon, Portugal",Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Chelon,Failed,browser,18.5,,57.5,,,,,,,,2.59,7.6,7.6,18.0,32.0,6.8,7.2,,,,,14.0,26.0
F0633,Chelon labrosus,Thicklip grey mullet,"Lough Hyne, Ireland",Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Chelon,Failed,browser,18.5,,57.5,,,,,,,,2.59,7.4,7.4,30.0,35.0,6.8,7.2,,,,,10.0,20.0
F0633,Chelon labrosus,Thicklip grey mullet,"Lake Varna (Black Sea Lagoon), Bulgaria",Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Chelon,Failed,browser,18.5,,57.5,,,,,,,,2.59,7.6,7.6,10.0,20.0,6.8,7.2,,,,,10.0,24.0
F0634,Chelon ramada,Thinlip grey mullet,"Étang de Berre, France",Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Chelon,Established,Omnivore,7,,50.66667,8,24,16,442668.4,215292.0,670044.8,,2.34,7.8,7.8,15.0,30.0,6.5,7.2,2.5,4.0,10.0,25.0,10.0,24.0
F0634,Chelon ramada,Thinlip grey mullet,"Lago di Lesina, Italy",Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Chelon,Established,Omnivore,7,,50.66667,8,24,16,442668.4,215292.0,670044.8,,2.34,7.5,7.5,20.0,35.0,6.8,7.2,,,,,12.0,26.0
F0634,Chelon ramada,Thinlip grey mullet,"Ria Formosa Lagoon, Portugal",Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Chelon,Established,Omnivore,7,,50.66667,8,24,16,442668.4,215292.0,670044.8,,2.34,7.6,7.6,18.0,32.0,6.8,7.2,,,,,14.0,26.0
F0634,Chelon ramada,Thinlip grey mullet,"Lake Varna (Black Sea Lagoon), Bulgaria",Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Chelon,Established,Omnivore,7,,50.66667,8,24,16,442668.4,215292.0,670044.8,,2.34,7.6,7.6,10.0,20.0,6.8,7.2,,,,,10.0,24.0
F0634,Chelon ramada,Thinlip grey mullet,"Mirna Estuary, Croatia",Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Chelon,Established,Omnivore,7,,50.66667,8,24,16,442668.4,215292.0,670044.8,,2.34,7.4,7.4,15.0,25.0,6.8,6.8,,,,,12.0,24.0
F0635,Chilodus punctatus,Spotted headstander,"Lake Amanã, Brazil",Animalia,Chordata,Actinopterygii,Characiformes,Chilodontidae,Chilodus,Reported,Omnivore,,,,24,28,4,,,,,2.77,5.5,6.5,0.1,0.1,6.5,7.2,,,,,26.0,28.0
F0635,Chilodus punctatus,Spotted headstander,"Lake Sandoval, Peru",Animalia,Chordata,Actinopterygii,Characiformes,Chilodontidae,Chilodus,Reported,Omnivore,,,,24,28,4,,,,,2.77,5.8,6.5,0.1,0.1,6.5,7.0,,,,,26.0,28.0
F0635,Chilodus punctatus,Spotted headstander,"Apure River Floodplain, Venezuela",Animalia,Chordata,Actinopterygii,Characiformes,Chilodontidae,Chilodus,Reported,Omnivore,,,,24,28,4,,,,,2.77,6.0,6.8,0.1,0.1,6.5,7.2,,,,,26.0,28.0
F0636,Cleithracara maronii,Keyhole cichlid,"Maroni River, French Guiana",Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cleithracara,Reported,predator,,,,22,25,3,,,,,3.25,4.0,5.5,0.1,0.1,6.5,7.0,,,,,22.0,25.0
F0636,Cleithracara maronii,Keyhole cichlid,"Demerara River, Guyana",Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cleithracara,Reported,predator,,,,22,25,3,,,,,3.25,4.5,6.0,0.1,0.1,6.5,7.0,,,,,22.0,25.0
F0636,Cleithracara maronii,Keyhole cichlid,"Ouanary River, French Guiana",Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cleithracara,Reported,predator,,,,22,25,3,,,,,3.25,4.0,5.5,0.1,0.1,6.5,7.0,,,,,22.0,25.0
F0637,Cnesterodon decemmaculatus,Ten spotted live-bearer,"Laguna dos Patos, Brazil",Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Cnesterodon,Invasive,Omnivore,,,4.1,17,21,4,,,,3,,7.5,7.5,0.5,0.5,6.8,7.2,,,,,17.0,21.0
F0637,Cnesterodon decemmaculatus,Ten spotted live-bearer,"Salado River Basin, Argentina",Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Cnesterodon,Invasive,Omnivore,,,4.1,17,21,4,,,,3,,7.5,7.5,0.3,0.3,6.8,7.2,,,,,17.0,21.0
F0637,Cnesterodon decemmaculatus,Ten spotted live-bearer,"Negro River Basin, Uruguay",Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Cnesterodon,Invasive,Omnivore,,,4.1,17,21,4,,,,3,,7.5,7.5,0.3,0.3,6.8,7.2,,,,,17.0,21.0
F0637,Cnesterodon decemmaculatus,Ten spotted live-bearer,"Lower Uruguay River, Argentina",Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Cnesterodon,Invasive,Omnivore,,,4.1,17,21,4,,,,3,,7.5,7.5,0.3,0.3,6.8,7.2,,,,,17.0,21.0
F0638,Coptodon guineensis,Guinean tilapia,Ebrié Lagoon,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Coptodon,Failed,grazer,,,32,22,26,4,716,504.0,928.0,,2.79,7.4,7.4,15.0,30.0,6.5,7.2,,,,,24.0,30.0
F0638,Coptodon guineensis,Guinean tilapia,"Lake Nokoué, Benin",Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Coptodon,Failed,grazer,,,32,22,26,4,716,504.0,928.0,,2.79,7.5,7.5,10.0,25.0,6.5,7.2,,,,,24.0,30.0
F0638,Coptodon guineensis,Guinean tilapia,"Cuanza River Estuary, Angola",Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Coptodon,Failed,grazer,,,32,22,26,4,716,504.0,928.0,,2.79,7.6,7.6,5.0,20.0,6.5,7.2,,,,,24.0,30.0
F0638,Coptodon guineensis,Guinean tilapia,"Saloum Delta, Senegal",Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Coptodon,Failed,grazer,,,32,22,26,4,716,504.0,928.0,,2.79,7.3,7.3,10.0,35.0,6.5,7.2,,,,,24.0,30.0
F0639,Coregonus widegreni,Valaam whitefish,"Lake Ladoga, Russia",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,Reported,Carnivore,13.57143,,54.75,,,,,,,3.4,,7.2,7.2,0.1,0.1,7.0,9.0,,,,,4.0,10.0
F0639,Coregonus widegreni,Valaam whitefish,"Lake Onega, Russia",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,Reported,Carnivore,13.57143,,54.75,,,,,,,3.4,,7.2,7.2,0.1,0.1,7.0,9.0,,,,,4.0,10.0
F0639,Coregonus widegreni,Valaam whitefish,"Lake Vänern, Sweden",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,Reported,Carnivore,13.57143,,54.75,,,,,,,3.4,,7.5,7.5,0.1,0.1,7.0,9.0,,,,,4.0,10.0
F0639,Coregonus widegreni,Valaam whitefish,"Lake Vättern, Sweden",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,Reported,Carnivore,13.57143,,54.75,,,,,,,3.4,,7.5,7.5,0.1,0.1,7.0,9.0,,,,,4.0,10.0
F0640,Corydoras adolfoi,Adolf's catfish,"Rio Negro Floodplain, Brazil",Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,Reported,Omnivore,,,,22,26,4,,,,3,,5.5,7.5,0.1,0.1,6.5,7.2,,,,,22.0,26.0
F0640,Corydoras adolfoi,Adolf's catfish,"Rio Uaupés Tributaries, Brazil",Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,Reported,Omnivore,,,,22,26,4,,,,3,,5.5,7.5,0.1,0.1,6.5,7.2,,,,,22.0,26.0
F0641,Corydoras arcuatus,Skunk corydoras,"Lago Amanã, Brazil",Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,Reported,Omnivore,,,,22,26,4,,,,3,,5.5,6.5,0.1,0.1,6.5,7.2,,,,,24.0,28.0
F0641,Corydoras arcuatus,Skunk corydoras,"Lago Janauacá, Brazil",Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,Reported,Omnivore,,,,22,26,4,,,,3,,5.8,6.5,0.1,0.1,6.5,7.0,,,,,24.0,28.0
F0641,Corydoras arcuatus,Skunk corydoras,"Río Nanay Floodplain, Peru",Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,Reported,Omnivore,,,,22,26,4,,,,3,,5.5,6.8,0.1,0.1,6.5,7.2,,,,,24.0,28.0
F0642,Corydoras julii,Leopard corydoras,"Lago Amanã, Brazil",Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,Reported,Omnivore,,,,23,26,3,,,,,2.98,5.5,7.5,0.1,0.1,6.5,7.2,,,,,24.0,28.0
