fish_id,species,common_name,kingdom,phylum,class,order,family,genus,status,feeding_type,temp_max,weight_max,length_max,temp_pref_min,temp_pref_max,temp_range_min,temp_range_max,trophic_lvl_estimate_min,trophic_lvl_estimate_max,trophic_lvl,fecundity_mean,fecundity_min,fecundity_max,waterbody_name,wb_ph_min,wb_ph_max,wb_salinity_min,wb_salinity_max,wb_do_min,wb_do_max,wb_bod_min,wb_bod_max,wb_turbidity_min,wb_turbidity_max,wb_temp_min,wb_temp_max
F0017,Anabas testudineus,Climbing perch,Animalia,Chordata,Actinopterygii,Anabantiformes,Anabantidae,Anabas,invasive,predator,,13.2,17.44,22,30,8.0,8.0,,,2.76,30864.3,12570.8,49157.8,Thai koi / culture pond ,1.4,6.0,0.0,0.0,1.2,6.5,3.146,3.3,19.330000000000002,40.4,1.5,24.0
F0018,Rhinogobius giurinus,Oriental River Goby,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobius,established,other,1.45,14.9,9.533333,,,9.639999999999999,9.639999999999999,,,3.21,,323053.97,2598760.9,"Lake Erhai (Yunnan, China) ",7.5,10.01,0.0,0.0,2.0,102.0,2.8000000000000003,2.7900000000000005,8.56,8.440000000000001,24.895999999999997,27.07
F0018,Rhinogobius giurinus,Oriental River Goby,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobius,established,other,1.45,14.9,9.533333,,,9.639999999999999,9.639999999999999,,,3.21,,323053.97,2598760.9,"Tikub Lake (Tiaong, Quezon, Philippines) ",8.63,8.63,0.0,0.0,5.4,5.4,25.52,95.5,10.017,30.01,32.0,32.0
F0018,Rhinogobius giurinus,Oriental River Goby,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobius,established,other,1.45,14.9,9.533333,,,9.639999999999999,9.639999999999999,,,3.21,,323053.97,2598760.9,"Kawahara Lake (Nagasaki, Japan) ",7.5,7.5,0.0,0.0,7.3,7.3000000000000025,7.6129999999999995,8.902999999999999,17.488,51.39,25.02,26.3
F0019,Umbra limi,Central mudminnow,Animalia,Chordata,Actinopterygii,Esociformes,Umbridae,Umbra,established,predator,,14.91,10.6,17,22,5.0,5.0,,,3.53,,920.0,1500.0,"Osprey Marsh (Ontario, Canada)",6.851000000000001,9.225999999999999,0.0,0.0,2.0,159.0,14.901,75.8,10.24,168.2,13.0,31.0
F0019,Umbra limi,Central mudminnow,Animalia,Chordata,Actinopterygii,Esociformes,Umbridae,Umbra,established,predator,,14.91,10.6,17,22,5.0,5.0,,,3.53,,920.0,1500.0,"Pushaw Lake (Penobscot Co., Maine, USA) ",6.564,7.340000000000001,0.0,0.0,8.2,8.2,14.901,75.8,10.24,172.2,20.0,24.0
F0019,Umbra limi,Central mudminnow,Animalia,Chordata,Actinopterygii,Esociformes,Umbridae,Umbra,established,predator,,14.91,10.6,17,22,5.0,5.0,,,3.53,,920.0,1500.0,Souris / Mouse River,7.470999999999999,7.7,9.42,22.43,5.0,5.0,8.019,78.116,40.339999999999996,1834.64,10.75,20.720000000000002
F0019,Umbra limi,Central mudminnow,Animalia,Chordata,Actinopterygii,Esociformes,Umbridae,Umbra,established,predator,,14.91,10.6,17,22,5.0,5.0,,,3.53,,920.0,1500.0,St. Clair National Wildlife Centre / Long Point region ,7.315999999999997,7.669,0.0,0.0,8.3,8.51,12.948000000000002,74.51599999999999,7.24,121.89000000000001,6.0,21.0
F0019,Umbra limi,Central mudminnow,Animalia,Chordata,Actinopterygii,Esociformes,Umbridae,Umbra,established,predator,,14.91,10.6,17,22,5.0,5.0,,,3.53,,920.0,1500.0,Long Point Bay / Lake Erie ,7.675000000000002,7.85,0.0,0.0,9.690000000000001,9.812000000000001,9.381,19.905,32.029999999999994,77.1,24.89,28.939999999999998
F0020,Mystus tengara,Tengara catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Bagridae,Mystus,reported,predator,,15,11.2,,,9.639999999999999,9.76,,,3.2,2976.5,720.0,5233.0,Joydia Baor,8.53,8.53,2.0940000000000003,21.869999999999997,7.07,7.07,3.02,3.3600000000000003,18.3,29.5,28.53,28.53
F0020,Mystus tengara,Tengara catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Bagridae,Mystus,reported,predator,,15,11.2,,,9.639999999999999,9.76,,,3.2,2976.5,720.0,5233.0,Baluhar Baor,8.31,8.31,9.452,19.526,6.58,6.58,11.9268,15.296000000000001,12.370000000000001,106.5,28.31,28.31
F0020,Mystus tengara,Tengara catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Bagridae,Mystus,reported,predator,,15,11.2,,,9.639999999999999,9.76,,,3.2,2976.5,720.0,5233.0,Fatehpur Baor,9.3,9.3,2.4899999999999998,6.6,8.82,8.82,2.5100000000000002,2.7399999999999998,26.090000000000003,26.990000000000002,29.17,29.17
F0020,Mystus tengara,Tengara catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Bagridae,Mystus,reported,predator,,15,11.2,,,10.0,10.0,,,3.2,2976.5,720.0,5233.0,Marjad Baor,7.62,7.62,0.272,0.343,4.6,4.6,3.595,3.6100000000000003,19.8,31.5,25.17,25.17
F0020,Mystus tengara,Tengara catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Bagridae,Mystus,reported,predator,,15,11.2,,,10.0,10.0,,,3.2,2976.5,720.0,5233.0,Padma River (Bheramara / Rajshahi),6.5,8.0,91.98000000000002,128.34,4.35,10.47,1.26,3.12,81.05,668.64,18.36,18.36
F0020,Mystus tengara,Tengara catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Bagridae,Mystus,reported,predator,,15,11.2,,,10.0,10.0,,,3.2,2976.5,720.0,5233.0,Ganges River (Rajshahi stretch),6.5,8.0,26.077999999999996,28.839999999999996,4.35,10.47,1.26,3.12,7.159999999999999,28.9,18.36,18.36
F0020,Mystus tengara,Tengara catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Bagridae,Mystus,reported,predator,,15,11.2,,,9.639999999999999,9.8,,,3.2,2976.5,720.0,5233.0,Jamuna River ,7.14,8.63,0.33999999999999997,0.4377,7.0,7.0,8.190999999999999,10.594999999999999,17.477999999999998,21.896,18.0,30.0
F0020,Mystus tengara,Tengara catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Bagridae,Mystus,reported,predator,,15,11.2,,,10.0,10.0,,,3.2,2976.5,720.0,5233.0,Rupsha River / Mathabhanga ,4.92,6.95,11.68,16.190000000000005,5.739999999999999,7.006,256.63,249.42,15.680000000000001,72.10999999999999,21.968,24.772
F0020,Mystus tengara,Tengara catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Bagridae,Mystus,reported,predator,,15,11.2,,,9.639999999999999,9.76,,,3.2,2976.5,720.0,5233.0,Ashura Beel / Dikshi / Medi / Mara Beel,7.649999999999999,7.530000000000001,13.930000000000001,18.668,6.700000000000001,6.725000000000001,14.4268,42.338,18.508,82.59,28.511000000000003,28.273000000000003
F0021,Engraulis encrasicolus,European anchovy,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,reported,planktivore,3.617647,19.10667,16.91667,,,9.639999999999999,9.639999999999999,,,3.12,94527.13,22383.47,142134.3,Bay of Biscay ,7.5,7.5,18.53,18.53,7.94,7.94,26.8,36.7,20.996,19.107999999999997,14.0,18.0
F0021,Engraulis encrasicolus,European anchovy,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,reported,planktivore,3.617647,19.10667,16.91667,,,9.639999999999999,9.639999999999999,,,3.12,94527.13,22383.47,142134.3,South-eastern Black Sea ,7.5,7.5,18.53,18.53,7.94,7.94,276.93,282.53999999999996,33.75,59.907999999999994,25.47,25.47
F0021,Engraulis encrasicolus,European anchovy,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,reported,planktivore,3.617647,19.10667,16.91667,,,9.639999999999999,9.639999999999999,,,3.12,94527.13,22383.47,142134.3,Venice Lagoon (Italy),7.600000000000004,7.600000000000004,20.0,35.0,7.459999999999999,7.424000000000001,274.53000000000003,276.34,26.859999999999996,77.40799999999999,25.6,26.797000000000004
F0021,Engraulis encrasicolus,European anchovy,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,reported,planktivore,3.617647,19.10667,16.91667,,,9.639999999999999,9.639999999999999,,,3.12,94527.13,22383.47,142134.3,Gulf of Trieste / Northern Adriatic (coastal monitoring),7.699999999999998,7.7,35.0,38.0,7.3,7.3000000000000025,15.5036,20.4964,28.75,33.88,24.0,24.0
F0021,Engraulis encrasicolus,European anchovy,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,reported,planktivore,3.617647,19.10667,16.91667,,,9.639999999999999,9.639999999999999,,,3.12,94527.13,22383.47,142134.3,Ebro continental shelf ,6.4,7.75,37.8,37.8,5.04,7.83,21.657999999999998,29.656399999999998,25.418,23.89,8.35,25.5
F0021,Engraulis encrasicolus,European anchovy,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,reported,planktivore,3.617647,19.10667,16.91667,,,9.639999999999999,9.639999999999999,,,3.12,94527.13,22383.47,142134.3,Gulf of Cadiz / Gulf of Lions,7.699999999999998,7.7,35.0,37.8,7.3,7.3000000000000025,15.5036,20.4964,28.75,33.88,15.0,17.0
F0021,Engraulis encrasicolus,European anchovy,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,reported,planktivore,3.617647,19.10667,16.91667,,,9.639999999999999,9.639999999999999,,,3.12,94527.13,22383.47,142134.3,Guadiana estuary ,7.699999999999998,7.7,35.0,35.0,7.3,7.3000000000000025,12.1766,14.103799999999998,14.26,27.3,15.0,17.0
F0022,Pterophyllum scalare,Freshwater angelfish,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Pterophyllum,failed,other,,22,10.5,24,30,6.0,6.0,,,3.6,,570.55,2832.4,Rio Negro ,2.9,5.5,0.0,0.0,4.77,5.76,22.716,124.6,5.0,5.0,26.0,31.0
F0022,Pterophyllum scalare,Freshwater angelfish,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Pterophyllum,failed,other,,22,10.5,24,30,6.0,6.0,,,3.6,,570.55,2832.4,Solimões River,7.0,7.0,0.0,0.0,5.89,6.369999999999999,19.0748,88.276,80.0,80.0,24.0,30.0
F0022,Pterophyllum scalare,Freshwater angelfish,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Pterophyllum,failed,other,,22,10.5,24,30,6.0,6.0,,,3.6,,570.55,2832.4,Amazon River ,6.6,6.6,0.0,0.0,2.45,7.02,21.52,53.7,7.659999999999999,15.89,24.0,29.0
F0022,Pterophyllum scalare,Freshwater angelfish,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Pterophyllum,failed,other,,22,10.5,24,30,6.0,6.0,,,3.6,,570.55,2832.4,Ucayali River ,6.0,6.0,0.0,0.0,4.42,5.2219999999999995,17.913999999999998,90.9164,32.15,133.6,26.0,30.0
F0022,Pterophyllum scalare,Freshwater angelfish,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Pterophyllum,failed,other,,22,10.5,24,30,6.0,6.0,,,3.6,,570.55,2832.4,Oyapock River ,7.080000000000001,7.507999999999998,0.0,0.0,6.2700000000000005,7.178,23.8,117.4,18.89,20.23,24.85,26.96
F0022,Pterophyllum scalare,Freshwater angelfish,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Pterophyllum,failed,other,,22,10.5,24,30,6.0,6.0,,,3.6,,570.55,2832.4,Essequibo River ,6.904999999999999,7.579999999999998,0.0,0.0,4.725999999999999,6.88,7.244,12.2814,12.32,26.1,19.479999999999997,25.186
F0022,Pterophyllum scalare,Freshwater angelfish,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Pterophyllum,failed,other,,22,10.5,24,30,6.0,6.0,,,3.6,,570.55,2832.4,Lake Worth Drainage Canal,7.797,7.808999999999999,3.94,7.779999999999999,5.7700000000000005,6.88,8.0046,10.2654,16.8,29.679999999999996,17.464999999999996,22.9
F0023,Glossolepis incisa,Red rainbowfish,Animalia,Chordata,Actinopterygii,Atheriniformes,Melanotaeniidae,Glossolepis,reported,other,,22.58,11.9,,,9.639999999999999,9.639999999999999,,,2.8,2016,910.0,3122.0,Lake Sentani ,7.06,7.25,0.0,0.0,4.8,4.99,3.11,8.23,1.0,2.0,30.22,31.06
F0023,Glossolepis incisa,Red rainbowfish,Animalia,Chordata,Actinopterygii,Atheriniformes,Melanotaeniidae,Glossolepis,reported,other,,22.58,11.9,,,9.639999999999999,9.639999999999999,,,2.8,2016,910.0,3122.0,Lake Sentani ,6.2,8.2,0.0,0.0,2.75,7.57,5.139000000000001,30.095000000000006,4.7,398.0,29.0,33.0
F0023,Glossolepis incisa,Red rainbowfish,Animalia,Chordata,Actinopterygii,Atheriniformes,Melanotaeniidae,Glossolepis,reported,other,,22.58,11.9,,,9.639999999999999,9.639999999999999,,,2.8,2016,910.0,3122.0,Haway / Hawaii River ,6.0,7.0,0.0,0.0,6.147,7.260000000000001,6.912999999999999,10.562999999999999,6.519999999999999,48.39999999999999,26.27,27.736
F0023,Glossolepis incisa,Red rainbowfish,Animalia,Chordata,Actinopterygii,Atheriniformes,Melanotaeniidae,Glossolepis,reported,other,,22.58,11.9,,,9.639999999999999,9.639999999999999,,,2.8,2016,910.0,3122.0,Yamolo (Yabawi) River ,6.883,7.49,0.0,0.0,6.09,7.599000000000001,21.296,98.8,25.22,180.0,19.671,25.341
F0023,Glossolepis incisa,Red rainbowfish,Animalia,Chordata,Actinopterygii,Atheriniformes,Melanotaeniidae,Glossolepis,reported,other,,22.58,11.9,,,9.639999999999999,9.639999999999999,,,2.8,2016,910.0,3122.0,Hobay River (inlet),7.0,7.75,0.0,0.0,5.83,7.706,1.58,4.54,3.45,8.43,26.27,27.736
F0023,Glossolepis incisa,Red rainbowfish,Animalia,Chordata,Actinopterygii,Atheriniformes,Melanotaeniidae,Glossolepis,reported,other,,22.58,11.9,,,9.639999999999999,9.639999999999999,,,2.8,2016,910.0,3122.0,Jaifuri / Djaifuri estuary (east),7.2,7.2,0.0,0.0,8.216000000000001,8.199999999999998,3.1239999999999997,3.117,22.1,30.880000000000003,23.6,25.836000000000002
F0024,Cabdio morar,Morari,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Cabdio,established,other,,22.89,14.4,22,,9.639999999999999,9.639999999999999,,,3.2,,1877.6,4183.7,Mashkil River,7.5,7.5,0.346,0.7633,7.710000000000001,7.700000000000001,4.602,4.586,15.303999999999998,20.369999999999997,24.24,26.47
F0024,Cabdio morar,Morari,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Cabdio,established,other,,22.89,14.4,,,9.639999999999999,9.639999999999999,,,3.2,,1877.6,4183.7,Sarbaz River,7.05,7.94,28.933,30.413,7.079000000000001,8.14,279.45,282.53999999999996,28.45,50.6,20.988,20.982
F0024,Cabdio morar,Morari,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Cabdio,established,other,,22.89,14.4,,,9.639999999999999,9.639999999999999,,,3.2,,1877.6,4183.7,Jegin River,7.82,7.9399999999999995,0.10200000000000013,0.10000000000000013,8.914,9.127,3.0910000000000006,3.1000000000000005,18.0,16.75,20.073,25.47
F0024,Cabdio morar,Morari,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Cabdio,established,other,,22.89,14.4,,,9.639999999999999,9.639999999999999,,,3.2,,1877.6,4183.7,"River Ganga (Farakka, Berhampore, Balagarh, Tribeni)",7.840000000000001,7.8340000000000005,0.0,0.0,5.224,5.3759999999999994,25.4,117.4,17.04,19.39,23.630000000000003,26.266000000000002
F0024,Cabdio morar,Morari,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Cabdio,established,other,,22.89,14.4,,,9.639999999999999,9.639999999999999,,,3.2,,1877.6,4183.7,Brahmaputra/Jamuna,7.3,7.300000000000002,0.36,0.47000000000000003,8.299999999999999,8.299999999999999,21.133999999999997,66.298,33.46,74.6,22.610000000000003,22.45
F0024,Cabdio morar,Morari,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Cabdio,established,other,,22.89,14.4,,,9.639999999999999,9.639999999999999,,,3.2,,1877.6,4183.7,Barak / Monu / Gomati Rivers,6.243,6.6800000000000015,0.29900000000000004,0.582,6.26,6.590000000000001,21.214,42.0,9.52,18.41,26.580000000000002,27.670000000000005
F0024,Cabdio morar,Morari,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Cabdio,established,other,,22.89,14.4,,,9.639999999999999,9.639999999999999,,,3.2,,1877.6,4183.7,Kabul River,7.82,7.9399999999999995,12.692000000000002,18.6,8.914,9.127,3.25,3.2,12.77,12.7,21.45,21.45
F0024,Cabdio morar,Morari,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Cabdio,established,other,,22.89,14.4,,,9.639999999999999,9.639999999999999,,,3.2,,1877.6,4183.7,Indus system (Ghazi Swabi near Tarbela Dam),7.5,7.5,0.5,0.5,6.2,6.2,2.1,2.1,15.0,15.0,24.0,24.0
F0024,Cabdio morar,Morari,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Cabdio,established,other,,22.89,14.4,,,9.639999999999999,9.639999999999999,,,3.2,,1877.6,4183.7,Karun River basin,6.5,8.5,0.3,1.2,4.5,8.0,1.8,4.2,10.0,30.0,20.0,28.0
F0025,Clupeonella cultriventris,Black and Caspian Sea sprat,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupeonella,invasive,planktivore,5.666667,25.1,12,,,9.639999999999999,9.76,,,3.03,,124211.628,1021800.2300000001,Kuybyshev (Kuibyshev / Samara) Reservoir,7.4,8.3,0.0,0.5,6.0,11.0,1.0,4.0,2.0,50.0,1.0,25.0
F0025,Clupeonella cultriventris,Black and Caspian Sea sprat,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupeonella,invasive,planktivore,5.666667,25.1,12,,,9.639999999999999,9.76,,,3.03,,124211.628,1021800.2300000001,Rybinsk Reservoir (Volga),7.2,8.2,0.0,0.5,5.0,10.0,1.0,5.0,3.0,60.0,0.0,25.0
F0025,Clupeonella cultriventris,Black and Caspian Sea sprat,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupeonella,invasive,planktivore,5.666667,25.1,12,,,9.639999999999999,9.76,,,3.03,,124211.628,1021800.2300000001,Kakhovka Reservoir ,7.0,8.2,0.5,4.0,2.0,8.0,2.0,8.0,10.0,150.0,0.0,27.0
F0026,Devario devario,Sind danio,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Devario,reported,other,,27.055,9.033333,15,26,11.0,11.0,,,2.98,,1396.2333,5930.7,Ganga (Varanasi ghats),7.0,7.5,0.0,0.5,5.8,7.3,16.0,22.4,400.0,1200.0,15.0,26.0
F0026,Devario devario,Sind danio,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Devario,reported,other,,27.055,9.033333,,,9.639999999999999,9.639999999999999,,,2.98,,1396.2333,5930.7,"Teesta (barrage region, Lalmonirhat)",7.1,7.7,0.0,0.5,6.5,8.1,21.7768,89.4,15.540000000000003,143.3,21.67,32.03
F0026,Devario devario,Sind danio,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Devario,reported,other,,27.055,9.033333,,,9.639999999999999,9.639999999999999,,,2.98,,1396.2333,5930.7,Old Brahmaputra (Mymensingh / lower reaches),7.1,7.8,0.0,0.5,0.66,6.5,21.0,138.0,45.0,250.0,15.0,26.0
F0026,Devario devario,Sind danio,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Devario,reported,other,,27.055,9.033333,,,9.639999999999999,9.639999999999999,,,2.98,,1396.2333,5930.7,River Swat (Charsadda / Khiali),6.9,7.8,0.0,0.5,5.8,6.0,19.712799999999998,107.6,6.75,125.33999999999999,15.0,30.0
F0027,Pethia conchonius,Rosy barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pethia,established,other,,30,11,18,22,4.0,4.0,,,2.92,,374.95,2712.1334,"Dal Lake (Srinagar, Kashmir)",7.3,8.8,0.0,0.0,5.2,8.6,31.0,31.0,5.0,21.0,4.0,24.0
F0027,Pethia conchonius,Rosy barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pethia,established,other,,30,11,,,9.639999999999999,9.639999999999999,,,2.92,,374.95,2712.1334,Ganges River,7.53,8.69,0.0,0.0,2.0,15.4,2.1,5.9,3.7,523.0,15.0,31.0
F0027,Pethia conchonius,Rosy barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pethia,established,other,,30,11,,,9.639999999999999,9.639999999999999,,,2.92,,374.95,2712.1334,Old Brahmaputra River (Jamálpur / Chittagong region studies),7.1,7.8,0.0,0.0,0.66,2.9,21.0,138.0,11.55,76.6,23.0,24.0
F0027,Pethia conchonius,Rosy barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pethia,established,other,,30,11,,,9.639999999999999,9.639999999999999,,,2.92,,374.95,2712.1334,"Indus River (sampling sites, Pakistan)",7.4,7.5,0.0,0.0,4.5,7.0,0.5,0.5,1.2,19.7,12.0,31.0
F0027,Pethia conchonius,Rosy barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pethia,established,other,,30,11,,,9.639999999999999,9.639999999999999,,,2.92,,374.95,2712.1334,Mahanadi River (Cuttack / Odisha monitoring sites),8.0,8.0,0.0,0.0,3.9,5.8,1.0,1.0,28.0,30.0,23.0,28.0
F0028,Alburnus escherichii,Caucasian bleak,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Alburnus,invasive,other,,30.93,14.4,,,9.639999999999999,9.639999999999999,2.8,2.8,,,250.45,2512.9334000000003,Sakarya River basin,7.83,8.43,12.046000000000001,16.596,8.97,8.97,4.92,4.92,16.936,46.69,15.64,15.64
F0028,Alburnus escherichii,Caucasian bleak,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Alburnus,invasive,other,,30.93,14.4,,,9.639999999999999,9.639999999999999,2.8,2.8,,,250.45,2512.9334000000003,"Lake Eber, Akarcay basin",8.63,9.25,16.4,25.9,9.62,14.11,2.7190000000000003,3.3299999999999996,30.320000000000004,54.92999999999999,14.959999999999999,23.7
F0028,Alburnus escherichii,Caucasian bleak,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Alburnus,invasive,other,,30.93,14.4,,,9.639999999999999,9.639999999999999,2.8,2.8,,,250.45,2512.9334000000003,Lake Beysehir,7.8,8.2,1.14,1.1199999999999999,8.0,11.8,2.8000000000000003,2.8000000000000003,7.89,7.89,3.0,25.5
F0028,Alburnus escherichii,Caucasian bleak,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Alburnus,invasive,other,,30.93,14.4,,,9.639999999999999,9.639999999999999,2.8,2.8,,,250.45,2512.9334000000003,Selevir Reservoir ,8.21,8.21,6.02,6.611,8.25,8.25,27.244,72.6,16.274,21.45,13.01,13.01
F0028,Alburnus escherichii,Caucasian bleak,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Alburnus,invasive,other,,30.93,14.4,,,9.639999999999999,9.639999999999999,2.8,2.8,,,250.45,2512.9334000000003,Lake Aksehir,7.06,7.1,0.2600000000000001,0.44000000000000006,5.366,5.404,4.344,4.377000000000001,19.928,41.522000000000006,19.0,19.0
F0028,Alburnus escherichii,Caucasian bleak,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Alburnus,invasive,other,,30.93,14.4,,,9.639999999999999,9.639999999999999,2.8,2.8,,,250.45,2512.9334000000003,Manavgat River (Mediterranean basin),7.630000000000001,7.630000000000001,0.19,0.24000000000000005,6.980000000000001,7.0,7.3578,8.010000000000002,5.921,35.230000000000004,20.55,20.47
F0029,Australoheros facetus,Chameleon cichlid,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Australoheros,invasive,predator,,31.9,18.6,25,30,5.0,5.0,,,3.33,650,300.0,1000.0,Laguna Santa Elena (Chile),6.9,6.9,220.0,220.0,8.78,8.78,324.33000000000004,371.12,7.94,7.94,6.0,14.0
F0029,Australoheros facetus,Chameleon cichlid,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Australoheros,invasive,predator,,,,,,9.639999999999999,9.639999999999999,,,3.33,,14041.1834,122294.88299999999,Napostá Grande stream (Argentina),6.0,8.5,4.68,9.25,2.65,6.9799999999999995,8.658800000000001,20.947,77.72,87.34,6.0,9.0
F0029,Australoheros facetus,Chameleon cichlid,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Australoheros,invasive,predator,,,,,,9.639999999999999,9.639999999999999,,,3.33,,14041.1834,122294.88299999999,"Napostá Grande (capture site, metabolic study)",6.5,8.5,4.68,9.25,3.1,9.45,8.658800000000001,20.947,77.72,87.34,26.580000000000002,27.394000000000005
F0029,Australoheros facetus,Chameleon cichlid,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Australoheros,invasive,predator,,,,,,9.639999999999999,9.639999999999999,,,3.33,,14041.1834,122294.88299999999,Alqueva Reservoir (Portugal),7.5,8.5,16.688,19.505000000000003,6.0,9.0,224.73000000000002,300.12,31.85,63.70799999999999,24.09,28.839999999999996
F0029,Australoheros facetus,Chameleon cichlid,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Australoheros,invasive,predator,,,,,,9.639999999999999,9.639999999999999,,,3.33,,14041.1834,122294.88299999999,Odelouca River (Portugal),7.0,8.2,0.288,0.364,5.0,9.0,15.4958,75.491,4.699999999999999,5.776,23.95,29.0
F0029,Australoheros facetus,Chameleon cichlid,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Australoheros,invasive,predator,,,,,,9.639999999999999,9.639999999999999,,,3.33,,14041.1834,122294.88299999999,Lower Paraná / Río de la Plata basin (Argentina),6.5,8.0,0.13600000000000004,0.14000000000000004,5.0,9.0,3.0900000000000007,3.38,20.1,20.5,10.0,30.0
F0030,Monodactylus argenteus,Silver moony,Animalia,Chordata,Actinopterygii,Perciformes,Monodactylidae,Monodactylus,reported,other,,33,22.5,24,28,4.0,4.0,,,2.95,,313579.7,1692979.8,"Mekong Delta, freshwater tidal zone (Vietnam)",6.5,8.5,0.0,30.0,4.0,7.5,1.0,4.0,3.7,115.0,24.0,30.0
